wellbeing,SocialConnections,Country,Language,Weird,Setting,Tablet
1.2931394,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.893185694,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.420863534,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.252015444,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.332642214,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.934219943,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.408699754,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.620154943,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.976220369,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.423465855,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.142393751,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.883075535,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.107384106,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.767619211,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.905616955,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.531413663,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.672530785,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.372712603,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.01844841,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.651042931,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.842218382,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.881311265,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.581456212,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.822975661,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.737035668,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.442477966,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.880703823,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.201225998,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.07535584,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.28053172,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.317963594,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.63707724,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.991823752,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.0417404,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.938839013,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.78976725,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.562783969,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.66673602,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.941997488,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.113307675,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.412608121,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.343056048,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.980749733,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.391280814,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.700921938,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.267529889,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.388530045,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.013935597,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.12512936,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.698283423,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.155372265,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.546179764,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.858429206,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.461240593,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.26107494,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.698423648,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.221878795,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.252015444,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.205792324,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.564368917,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.573857989,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.313006112,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.373195692,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.112520911,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.368005374,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.409789515,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.016470081,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.467088101,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.531487498,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.887032194,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.833122692,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.436985421,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.9443692,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.388265468,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.827272959,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.121259413,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.38286186,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.052190428,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.36467048,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.508301764,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.64845716,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.430314186,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-1.640932094,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.519679458,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.271258165,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.098984796,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.383342723,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.409789515,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.044059368,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.285454465,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.110845579,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.325131472,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.746612221,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.273629876,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.51097715,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.179521181,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.658744415,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.413926266,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.903245244,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.556720176,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.464983193,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.284490605,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.182516884,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.90297844,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.643053552,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.808743167,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.434702647,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.736411677,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.507107972,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.221609767,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.082773972,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.325614561,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.278160009,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.681805796,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.446400658,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.655712519,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.853899843,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.280264917,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.003254959,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.154038249,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.656586764,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
0.332782439,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
1.047180202,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.938519466,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
-0.005180545,Low,India,English,0,Online (at home),Unable to verify (completed online) but likely mostly computers
